date,price,nvts,nvts_low,nvts_high,deviation_from_low,deviation_from_high,z_score_low,z_score_high,z_score
2020-05-02 00:00:00,8824.66,121.1332537,119.5455129,187.7764759,1.5877407999999917,-66.64322220000001,0.76069190426411,0.3869142369643184,0.5738030706142142
2020-05-03 00:00:00,8973.82,124.4151793,119.5245351,187.7579153,4.890644200000011,-63.342736,0.6778068487136241,0.31608073312259877,0.4969437909181114
2020-05-04 00:00:00,8903.95,120.8947962,119.4937543,187.7306792,1.4010418999999956,-66.835883,0.7653770393781779,0.3910490336851614,0.5782130365316697
2020-05-05 00:00:00,8885.93,124.5422516,119.47172,187.7099205,5.070531599999995,-63.16766890000001,0.6732926455002237,0.3123235242300398,0.4928080848651317
2020-05-06 00:00:00,9030.96,131.0707717,119.4637039,187.7012072,11.607067799999996,-56.630435500000004,0.5092608527312438,0.17202445339825836,0.34064265306475106
2020-05-07 00:00:00,9170.79,139.2827992,119.4647542,187.7028758,19.818044999999998,-48.42007659999999,0.3032096247886495,-0.0041824608088201955,0.14951358198991466
2020-05-08 00:00:00,10002.48,139.9488484,119.466054,187.7050245,20.482794400000003,-47.756176100000005,0.2865280012975864,-0.018430785379081462,0.13404860795925247
2020-05-09 00:00:00,9821.8,133.5196229,119.458671,187.6952808,14.060951900000006,-54.175657900000004,0.4476816009908042,0.1193411552344403,0.2835113781126222
2020-05-10 00:00:00,9527.39,119.3969296,119.4381634,187.6865504,-0.04123379999998633,-68.28962079999998,0.8015703780975646,0.42224848000950954,0.6119094290535371
2020-05-11 00:00:00,8754.46,121.5273029,119.4342528,187.6857616,2.0930500999999992,-66.15845870000001,0.7480113670735045,0.3765104675925285,0.5622609173330164
2020-05-12 00:00:00,8617.25,123.7461824,119.4302381,187.6843319,4.315944299999998,-63.938149499999994,0.6922287155887981,0.32885922146763746,0.5105439685282178
2020-05-13 00:00:00,8814.53,127.85232,119.4286026,187.6833426,8.423717400000001,-59.8310226,0.5891457729928111,0.2407139690955539,0.4149298710441825
2020-05-14 00:00:00,9305.93,136.1365969,119.4414076,187.6944357,16.695189299999996,-51.55783880000001,0.3815764544605831,0.0631587360269987,0.2223675952437909
2020-05-15 00:00:00,9790.31,134.0645189,119.4584273,187.7046364,14.6060916,-53.6401175,0.4340015356527521,0.1078476355885178,0.270924585620635
2020-05-16 00:00:00,9303.59,133.0386078,119.4771394,187.7137824,13.561468399999995,-54.67517460000002,0.46021594203270444,0.13006155094112562,0.295138746486915
2020-05-17 00:00:00,9385.7,136.0777683,119.5028714,187.7275697,16.5748969,-51.6498014,0.38459514470029793,0.06513239468989317,0.22486376969509556
2020-05-18 00:00:00,9669.4,140.5594906,119.5309932,187.7496938,21.028497400000006,-47.190203199999985,0.2728338001686442,-0.03057743322340831,0.12112818347261796
2020-05-19 00:00:00,9719.37,137.3331435,119.546618,187.7633503,17.78652550000001,-50.43020680000001,0.35418980380611437,0.03895802111292144,0.1965739124595179
2020-05-20 00:00:00,9785.74,140.0122553,119.5650858,187.7819272,20.447169499999987,-47.76967190000002,0.2874219940845028,-0.018141144779721233,0.1346404246523908
2020-05-21 00:00:00,9510.67,129.3480619,119.5771352,187.7865025,9.770926700000004,-58.43844060000001,0.5553380880121874,0.2108270201827214,0.3830825540974544
2020-05-22 00:00:00,9057.57,131.3270806,119.6014084,187.7928336,11.725672199999991,-56.46575300000001,0.5062845221844492,0.16849011397383848,0.33738731807914385
2020-05-23 00:00:00,9167.26,130.0108645,119.6282137,187.7965471,10.382650799999993,-57.7856826,0.5399871134695866,0.1968178307788349,0.36840247212421073
2020-05-24 00:00:00,9178.32,129.960872,119.6516637,187.8010613,10.309208299999995,-57.84018929999999,0.5418301239833868,0.19798762829044056,0.3699088761369137
2020-05-25 00:00:00,8730.73,123.5259257,119.6618634,187.8015682,3.8640623000000005,-64.27564249999999,0.7035685157998076,0.336102339682176,0.5198354277409918
2020-05-26 00:00:00,8899.66,127.0200047,119.6818545,187.8032139,7.338150200000001,-60.7832092,0.6163876528721273,0.26114935621795243,0.43876850454503985
2020-05-27 00:00:00,8842.85,129.614129,119.7078453,187.8064817,9.906283699999989,-58.192352700000015,0.5519413575888437,0.20554559582468282,0.3787434767067632
2020-05-28 00:00:00,9197.54,134.1252034,119.7305792,187.8168981,14.39462420000001,-53.6916947,0.43930822648607043,0.10895456153001845,0.2741313940080444
2020-05-29 00:00:00,9569.21,132.9235585,119.7486343,187.8255356,13.174924200000007,-54.90197709999998,0.4699161159735218,0.1349290809902011,0.3024225984818614
2020-05-30 00:00:00,9425.98,134.0937703,119.7661809,187.8355189,14.327589399999994,-53.74174860000002,0.44099043830062634,0.11002879511352645,0.2755096167070764
2020-05-31 00:00:00,9698.1,133.7094074,119.7869759,187.8452675,13.922431500000002,-54.1358601,0.4511577156870063,0.1184870333116787,0.2848223744993425
2020-06-01 00:00:00,9450.84,133.0040575,119.7985671,187.8525933,13.205490399999988,-54.84853580000001,0.46914906926396144,0.13378214859919316,0.3014656089315773
2020-06-02 00:00:00,10204.23,138.9574093,119.8146606,187.8682427,19.1427487,-48.9108334,0.32015591856718906,0.00634993398748313,0.1632529262773361
2020-06-03 00:00:00,9525.57,131.7500433,119.825576,187.8743019,11.92446729999999,-56.12425860000002,0.5012958377116717,0.16116111956861273,0.33122847864014227
2020-06-04 00:00:00,9658.04,133.8167969,119.8392441,187.8830127,13.977552800000012,-54.06621579999998,0.4497744684468612,0.11699235965068736,0.28338341404877426
2020-06-05 00:00:00,9794.56,132.5585895,119.8474093,187.8885864,12.711180200000015,-55.3299969,0.4815535883867942,0.14411504339405332,0.31283431589042376
2020-06-06 00:00:00,9623.75,132.1222937,119.8478408,187.8889605,12.2744529,-55.766666799999996,0.49251308739028143,0.1534866502316196,0.3229998688109505
2020-06-07 00:00:00,9670.43,131.2930452,119.8481702,187.8892236,11.444874999999996,-56.596178400000014,0.5133310169503634,0.17128924340875576,0.3423101301795596
2020-06-08 00:00:00,9753.85,134.408072,119.8527425,187.893506,14.5553295,-53.485434,0.4352753904916067,0.1045278900639036,0.26990164027775515
2020-06-09 00:00:00,9782.59,134.6108762,119.865953,187.9028339,14.744923200000002,-53.29195769999998,0.43051761151553297,0.10037559146034249,0.26544660148793775
2020-06-10 00:00:00,9775.15,139.7178352,119.8983823,187.922432,19.8194529,-48.20459679999999,0.3031742940945366,-0.008806988322709736,0.14718365288591345
2020-06-11 00:00:00,9892.13,137.9920214,119.9257928,187.9388728,18.066228600000002,-49.946851400000014,0.34717076504732347,0.028584471730162198,0.18787761838874284
2020-06-12 00:00:00,9286.42,133.0605479,119.9644708,187.9424645,13.096077099999988,-54.88191660000001,0.47189475278848164,0.13449855184458165,0.30319665231653165
2020-06-13 00:00:00,9459.97,134.0213441,119.9965127,187.9506388,14.024831399999997,-53.929294700000014,0.4485880306638646,0.11405382251550404,0.28132092658968433
2020-06-14 00:00:00,9473.5,135.4759506,120.0325061,187.9602198,15.443444499999998,-52.4842692,0.412988495540268,0.08304135553241725,0.24801492553634263
2020-06-15 00:00:00,9330.07,131.3082106,120.0627272,187.9641416,11.245483399999998,-56.65593100000001,0.5183346703549105,0.1725716259927679,0.3454531481738392
2020-06-16 00:00:00,9426.7,135.8365474,120.0957157,187.9753105,15.740831700000001,-52.138763100000006,0.4055256812805462,0.0756262638826818,0.240575972581614
2020-06-17 00:00:00,9526.0,133.9521016,120.1260291,187.9836516,13.826072499999995,-54.03155000000001,0.4535758067119481,0.11624837833136714,0.2849120925216576
2020-06-18 00:00:00,9454.81,135.5440116,120.1495172,187.9956186,15.3944944,-52.451606999999996,0.41421687895520587,0.08234037454689479,0.24827862675105034
2020-06-19 00:00:00,9380.03,131.4573771,120.164631,188.0019335,11.292746100000002,-56.544556400000005,0.5171486315761299,0.17018135599043605,0.34366499378328297
2020-06-20 00:00:00,9300.15,131.229611,120.179797,188.0080093,11.049814000000012,-56.77839829999999,0.5232449166214314,0.1751999623769751,0.34922243949920323
2020-06-21 00:00:00,9357.43,132.9928337,120.2165222,188.0119412,12.776311500000006,-55.01910749999999,0.47991914415249576,0.13744287930221424,0.308681011727355
2020-06-22 00:00:00,9284.78,138.5686188,120.2607843,188.0244675,18.3078345,-49.45584869999999,0.34110776046692165,0.018046799542123255,0.17957728000452244
2020-06-23 00:00:00,9691.9,137.1462952,120.2995782,188.0359944,16.846716999999998,-50.889699199999995,0.3777739267112285,0.0488194338589102,0.21329668028506935
2020-06-24 00:00:00,9621.49,133.8205088,120.3331293,188.0426638,13.487379500000003,-54.222155000000015,0.462075173699054,0.12033905442622592,0.29120711406263994
2020-06-25 00:00:00,9276.58,129.8526412,120.3620726,188.0442586,9.490568599999989,-58.19161740000001,0.5623735637371299,0.20552981515716331,0.3839516894471466
2020-06-26 00:00:00,9240.85,125.6048755,120.3846216,188.0426185,5.220253900000003,-62.437743,0.669535423550394,0.29665819315190306,0.48309680835114854
2020-06-27 00:00:00,9154.45,126.7516975,120.4085377,188.0417947,6.343159800000009,-61.29009719999999,0.6413565437504373,0.2720279513459432,0.45669224754819027
2020-06-28 00:00:00,9004.23,126.9934461,120.4402841,188.0374341,6.553162,-61.04398800000001,0.6360866215320874,0.2667460698571853,0.45141634569463635
2020-06-29 00:00:00,9127.47,125.9522078,120.4552824,188.0383711,5.496925399999995,-62.08616330000001,0.6625924615955469,0.2891127527163031,0.475852607155925
2020-06-30 00:00:00,9185.35,127.0477619,120.471666,188.0400249,6.5760958999999986,-60.992262999999994,0.6355111043748223,0.26563597190064353,0.45057353813773293
2020-07-01 00:00:00,9133.97,126.59188,120.4883163,188.0411771,6.103563700000009,-61.449297099999995,0.647369113194091,0.2754446257523539,0.4614068694732224
2020-07-02 00:00:00,9236.38,125.2549858,120.4932664,188.0421721,4.761719400000004,-62.78718629999999,0.6810421656199059,0.304157783161706,0.49259997439080594
2020-07-03 00:00:00,9087.98,125.0886168,120.4959147,188.0427968,4.592702099999997,-62.954179999999994,0.6852835879695556,0.30774172448843945,0.49651265622899754
2020-07-04 00:00:00,9072.42,125.3111964,120.5008605,188.0438068,4.810335899999998,-62.7326104,0.6798221537651331,0.30298650051179987,0.4914043271384665
2020-07-05 00:00:00,9131.31,125.1454035,120.5091855,188.0448835,4.6362179999999995,-62.89948,0.6841915736560792,0.3065677784618989,0.495379676058989
2020-07-06 00:00:00,9089.09,128.7893688,120.5210945,188.0483121,8.268274300000002,-59.2589433,0.593046556157841,0.22843626852697763,0.4107414123424093
2020-07-07 00:00:00,9348.91,128.5761205,120.5266194,188.0505718,8.0495011,-59.4744513,0.5985365831549846,0.2330614012561862,0.4157989922055854
2020-07-08 00:00:00,9256.23,131.4858735,120.5365776,188.0556734,10.949295899999996,-56.56979989999999,0.5257673786172411,0.1707231202778394,0.34824524944754026
2020-07-09 00:00:00,9440.07,130.610018,120.5555149,188.0606456,10.054503099999991,-57.45062759999999,0.5482218503205839,0.18962703578939122,0.36892444305498756
2020-07-10 00:00:00,9238.04,127.5674971,120.5682108,188.0630946,6.999286299999994,-60.4955975,0.6248913085271958,0.25497676732578456,0.43993403792649016
2020-07-11 00:00:00,9287.4,127.124463,120.5852925,188.064579,6.5391705000000115,-60.940116,0.6364377326952942,0.26451681717585374,0.450477274935574
2020-07-12 00:00:00,9235.96,129.1018553,120.6051649,188.0675976,8.496690400000006,-58.96574229999999,0.5873145443959693,0.22214372467089463,0.40472913453343196
2020-07-13 00:00:00,9295.9,128.6955157,120.6218486,188.0706727,8.07366709999998,-59.375157,0.5979301469351329,0.23093039304881646,0.4144302699919747
2020-07-14 00:00:00,9238.13,127.3716142,120.6325983,188.0729723,6.739015899999998,-60.70135810000001,0.6314226913590844,0.25939270587767876,0.4454076986183816
2020-07-15 00:00:00,9254.52,127.0146786,120.6414971,188.0749905,6.373181500000001,-61.060311900000016,0.640603161053196,0.2670964058268864,0.45384978344004123
2020-07-16 00:00:00,9193.51,125.4307141,120.6207287,188.056638,4.809985400000002,-62.62592389999999,0.679830949424119,0.30069684433701865,0.4902638968805688
2020-07-17 00:00:00,9131.0,125.586906,120.5970126,188.0325341,4.9898934,-62.44562809999999,0.6753162292618592,0.29682741951047475,0.486071824386167
2020-07-18 00:00:00,9154.19,125.5470874,120.5735064,188.0088863,4.973580999999996,-62.461798900000005,0.6757255824933712,0.29717446971899386,0.48645002610618254
2020-07-19 00:00:00,9174.71,125.5869552,120.5486371,187.9822775,5.038318100000012,-62.395322300000004,0.6741010305522885,0.29574777976601524,0.4849244051591519
