date,rhodl_ratio,BTC price,z_score
2010-11-17,73.18722048948158,0.241939333722969,0.40799544814869015
2010-11-18,79.06113776753193,0.269057790765634,0.40766761337076884
2010-11-19,83.50707158538718,0.27829,0.40741947713444904
2010-11-20,88.40339520757169,0.283015964932788,0.4071462037648516
2010-11-21,87.14194519359029,0.27675,0.40721660775006563
2010-11-22,71.24793240825261,0.285,0.40810368359827864
2010-11-23,76.6805259297109,0.28295,0.4078004799598312
2010-11-24,76.52496776760891,0.282905736411455,0.40780916196420963
2010-11-25,79.7840956837022,0.28,0.4076272636796386
2010-11-26,104.76445920350176,0.2844,0.4062330608777862
2010-11-27,107.29103881097616,0.283,0.40609204754285017
2010-11-28,104.10544131626092,0.271358679135009,0.4062698419512135
2010-11-29,103.73243391671532,0.230559456458212,0.406290660221578
2010-11-30,105.18313685086466,0.2082,0.40620969366183024
2010-12-01,107.9828978960566,0.2275,0.4060534335381283
2010-12-02,110.43407614790247,0.255,0.4059166284998888
2010-12-03,84.68599729936768,0.251060083576856,0.4073536789913474
2010-12-04,87.70961017227557,0.205000526008182,0.4071849252606107
2010-12-05,90.19873565167134,0.202850017533606,0.40704600231360133
2010-12-06,115.44900543172317,0.204,0.4056367355170244
2010-12-07,119.6583766808131,0.233420385739334,0.40540180229898426
2010-12-08,116.96781249905328,0.2388,0.405551967932795
2010-12-09,106.63973339418948,0.199991694330801,0.4061283981682614
2010-12-10,102.89746198749052,0.204,0.4063372616332136
2010-12-11,104.70935658340612,0.228,0.4062361362624686
2010-12-12,104.57228031917276,0.219853611922852,0.40624378675608563
2010-12-13,95.2849032332449,0.227605236703682,0.4067621333824186
2010-12-14,81.02771145241368,0.24669,0.40755785505843134
2010-12-15,86.35753910541591,0.24,0.4072603869835046
2010-12-16,87.63170323408555,0.24996,0.40718927339875616
2010-12-17,89.06544193085804,0.242655815312683,0.40710925364617806
2010-12-18,85.75229022557365,0.241,0.40729416710377486
2010-12-19,102.16430323203528,0.2401,0.4063781806530769
2010-12-20,93.29438212520444,0.267,0.40687322824714217
2010-12-21,104.62277044077123,0.241436002337814,0.4062409688039393
2010-12-22,101.99518598407434,0.25,0.4063876194164785
2010-12-23,102.74468913828024,0.249970127995324,0.4063457881838479
2010-12-24,103.1156837002606,0.248,0.4063250822538732
2010-12-25,100.35993873959644,0.2499,0.4064788857540626
2010-12-26,82.82766386460476,0.264962127410871,0.4074573962042482
2010-12-27,92.84523237195432,0.264785388661601,0.4068982961707509
2010-12-28,85.14503544672642,0.281,0.4073280591771803
2010-12-29,114.2278952878249,0.3,0.40570488805542293
2010-12-30,123.86243684807374,0.3,0.4051671655027781
2010-12-31,131.27295632699736,0.3,0.4047535699595224
2011-01-01,127.8678676762341,0.3,0.40494361459733114
2011-01-02,136.77374076811594,0.29997,0.40444656045287075
2011-01-03,131.48544566499962,0.295,0.4047417105151964
2011-01-04,125.74606410772124,0.29895,0.4050620365921854
2011-01-05,95.62095747192488,0.298916302162478,0.4067433775400239
2011-01-06,84.87406893740327,0.298,0.4073431823464731
2011-01-07,87.15253961021897,0.32,0.4072160164550136
2011-01-08,97.838571037617,0.3229,0.4066196082023894
2011-01-09,97.17152615455517,0.323,0.40665683727810675
2011-01-10,109.03252419861894,0.32659,0.4059948518473226
2011-01-11,145.0605111786331,0.32659,0.4039840596363597
2011-01-12,143.62068530901504,0.318799621274109,0.4040644191259248
2011-01-13,182.33001267960373,0.3176,0.4019039760789243
2011-01-14,197.9708437118171,0.399990005844535,0.40103103079807895
2011-01-15,197.78775682605163,0.386,0.40104124923420836
2011-01-16,210.59347739423532,0.38679,0.4003265369970646
2011-01-17,210.4353429363277,0.3495,0.40033536278953596
2011-01-18,198.49566989929917,0.31299,0.4010017392251003
2011-01-19,215.893052137954,0.31299,0.40003075739600064
2011-01-20,219.01086229918187,0.39,0.3998567463309102
2011-01-21,211.16952966237736,0.41991,0.4002943863966292
2011-01-22,229.01325752198537,0.44003552893045,0.39929849314801263
2011-01-23,261.62970432214695,0.4424,0.39747810564727787
2011-01-24,268.22056735534153,0.4199,0.39711025672865735
2011-01-25,239.91334182364207,0.41,0.3986901381870549
2011-01-26,251.4940864904028,0.415085129748685,0.39804379424377573
2011-01-27,656.6171507329801,0.4212,0.3754330860043089
2011-01-28,660.5282781882487,0.444484044418469,0.37521479835400245
2011-01-29,678.4352614954405,0.439,0.3742153746955028
2011-01-30,650.4392826087615,0.477142033898305,0.37577788487168456
2011-01-31,700.4485546582621,0.525136870251315,0.37298676987631046
2011-02-01,785.8151462676966,0.707510116890707,0.36822229392654593
2011-02-02,880.2995151768902,0.725434821741671,0.36294893704524844
2011-02-03,470.6156729979661,0.693898367621274,0.38581419119524385
2011-02-04,510.441411905653,0.810958971361777,0.38359143904326143
2011-02-05,571.0357523665103,0.911671477498539,0.3802095507380747
2011-02-06,644.6806422266392,0.898,0.37609928582124447
2011-02-07,736.6761947447918,0.889421369959088,0.3709648346361325
2011-02-08,665.2283240538562,0.918,0.3749524796287577
2011-02-09,709.303610696488,1.01605024547049,0.3724925519307121
2011-02-10,741.0730729408344,0.979652963179427,0.37071943628972864
2011-02-11,797.559409442076,1.05406945353594,0.36756682369648175
2011-02-12,777.52110327846,1.07870328404442,0.3686852006398575
2011-02-13,759.0099287704587,1.05,0.36971834538749804
2011-02-14,768.0743353623799,1.07001262419638,0.3692124431792468
2011-02-15,785.3154367983436,1.05,0.36825018368650614
2011-02-16,683.058984545348,1.031687628872,0.37395731569543816
2011-02-17,652.7442972560219,1.0399231975453,0.37564923750924833
2011-02-18,601.0928389082796,0.898955914669784,0.37853200612432886
2011-02-19,561.5602159337648,0.944028116890707,0.3807383989044802
2011-02-20,615.8765828420571,0.865,0.3777068965458392
2011-02-21,497.69100918732937,0.835747428404442,0.38430306388333
2011-02-22,480.4632896319096,0.877041779661017,0.3852645765072218
2011-02-23,481.3167491212995,0.9,0.38521694326880107
2011-02-24,536.9496650349133,0.989095265926359,0.38211196174279166
2011-02-25,533.0929426171739,0.914652001753361,0.3823272129418592
2011-02-26,596.2236130085449,0.958,0.3788037671171936
2011-02-27,658.772495635517,0.895033114552893,0.37531279200219425
2011-02-28,714.8009752592277,0.860220923436587,0.37218573329414184
2011-03-01,1737.5504130984446,0.921096891876096,0.31510409272081086
2011-03-02,1744.6243525851223,0.9399,0.3147092823632817
2011-03-03,1701.3925862270792,0.939073383401519,0.31712213154930885
2011-03-04,1708.6210302104437,0.9011,0.3167186979945228
2011-03-05,1725.3465815153331,0.90784060666277,0.31578521235996354
2011-03-06,1681.1686088960366,0.884770973115138,0.318250871162613
2011-03-07,1613.178418812724,0.877583864406779,0.3220455362577585
2011-03-08,1099.4442747135058,0.866071591466979,0.3507180406647758
2011-03-09,648.012755449842,0.86,0.37591331408435613
2011-03-10,647.5190332874911,0.920670309760374,0.3759408696810368
2011-03-11,612.9983205126703,0.88,0.37786753797929623
2011-03-12,649.0801469863545,0.917815513150205,0.37585374088120005
2011-03-13,613.8464833986643,0.89249,0.37782020035463987
2011-03-14,776.7346713123935,0.893924922852133,0.36872909294149225
2011-03-15,805.322306476259,0.87224,0.3671335612747011
2011-03-16,859.6466399944215,0.851211665692578,0.3641016142840277
2011-03-17,895.9898270433898,0.82542,0.3620732301425498
2011-03-18,918.9630949937468,0.801959208065459,0.36079104725843336
2011-03-19,865.2720335781561,0.765,0.3637876500981283
2011-03-20,735.3498007770936,0.7415,0.37103886327004965
2011-03-21,491.57854795933184,0.75897,0.3846442122642787
2011-03-22,455.4952315377496,0.809130292811222,0.3866580925192726
2011-03-23,470.9153236197539,0.84971,0.3857974671096979
2011-03-24,491.0114102680964,0.872374365867914,0.38467586532479275
2011-03-25,483.82695744045185,0.88377,0.3850768436473916
2011-03-26,597.1499748173603,0.8552,0.3787520650581601
2011-03-27,648.3160994340502,0.822,0.3758963838650512
2011-03-28,656.6940429699152,0.794740500292227,0.3754287944986192
2011-03-29,667.6825532535959,0.792509941554646,0.37481550431116667
2011-03-30,620.3343417699203,0.789706312098189,0.3774581003270699
2011-03-31,584.4500674396761,0.78461,0.37946087165479747
2011-04-01,570.2673059981805,0.77411,0.38025243922842633
2011-04-02,516.2551813552066,0.78199,0.3832669612329419
2011-04-03,516.881283821307,0.779,0.38323201723335626
2011-04-04,531.5483517635892,0.68,0.38241341956948
2011-04-05,567.5683357018455,0.715691834599649,0.3804030740238842
2011-04-06,565.5211525356309,0.74,0.3805173313085702
2011-04-07,554.1339398502317,0.7538,0.3811528738545659
2011-04-08,592.0329202510773,0.74999,0.3790376578521916
2011-04-09,535.2187196794291,0.734060517241379,0.38220856917857043
2011-04-10,549.6875630828351,0.733156820572765,0.3814010348127634
2011-04-11,514.4965293308024,0.770113933372297,0.3833651150319434
2011-04-12,562.7300610666363,0.861381607831677,0.38067310756631817
2011-04-13,658.1511286537824,0.930320058445353,0.3753474717051628
2011-04-14,764.370917255582,0.998629766218586,0.3694191381657644
2011-04-15,845.8070465707755,0.983673136762127,0.36487402898137394
2011-04-16,936.7925922922708,1.04663285797779,0.35979594824518174
2011-04-17,1054.5712700643749,1.09812209789597,0.3532224905603814
2011-04-18,1201.5898135322548,1.14943331151373,0.34501709895089955
2011-04-19,1355.1816135372528,1.18516222092344,0.3364448410756774
2011-04-20,1403.938095707954,1.14212598480421,0.33372364672648486
2011-04-21,1542.100641430202,1.20733887200468,0.32601252562112804
2011-04-22,1869.939308413642,1.40450508182349,0.307715210303776
2011-04-23,2265.8301073394214,1.82885230099357,0.28561977279533446
2011-04-24,2241.895641531807,1.63198421975453,0.2869556020062811
2011-04-25,2282.0613766140655,1.56448363530099,0.28471387400477477
2011-04-26,2374.442071057652,1.77084089012274,0.2795579272977451
2011-04-27,2316.433145107926,1.9031759585038,0.2827955185772895
2011-04-28,2507.06749693162,2.28574446580947,0.2721558436489707
2011-04-29,5670.459774882144,2.85060509000585,0.09560075173523695
2011-04-30,7461.577049839965,3.5,-0.00436499620966601
2011-05-01,7760.874620899202,3.0942275534775,-0.02106937730594787
2011-05-02,8021.324069752351,3.2,-0.0356055689447985
2011-05-03,8492.28345942322,3.36058570368206,-0.0618907308927967
2011-05-04,9829.107599372788,3.40867304734074,-0.13650149306302206
2011-05-05,10013.512716223022,3.34373668439509,-0.14679350223993928
2011-05-06,8622.144014649512,3.45507558445354,-0.06913850171899356
2011-05-07,5550.258956428065,3.64126297779077,0.10230939381487658
2011-05-08,8777.024453826056,3.84866837697253,-0.07778268105933459
2011-05-09,8987.002644915623,3.80408958211572,-0.08950197337919714
2011-05-10,11434.41531320173,5.65166700233781,-0.22609684705703206
2011-05-11,11180.297240569867,5.43975104383402,-0.21191402187180816
2011-05-12,13065.392577601053,6.3348786943308,-0.31712486872616
2011-05-13,17648.068057890032,8.13903486732905,-0.5728929238841581
2011-05-14,18061.162377803987,7.00724382933957,-0.5959485234472643
2011-05-15,20129.760667672028,6.92492484453536,-0.7114010279456511
2011-05-16,22707.57414021992,7.88514074517826,-0.8552738248018849
2011-05-17,22712.29656412711,7.25719954061952,-0.8555373924892694
2011-05-18,23283.656219124663,6.76316336236119,-0.8874260890341213
2011-05-19,23969.12291747302,6.89014363237873,-0.9256833221867246
2011-05-20,23625.00377347452,5.61809621858562,-0.906477361698861
2011-05-21,22734.868466403488,6.08480066744594,-0.8567971743724241
2011-05-22,20988.063244717963,6.71195603974284,-0.7593045685328832
2011-05-23,18891.978461044968,7.06525678375219,-0.6423179892142646
2011-05-24,17669.54974609287,7.40266058211573,-0.5740918587938595
2011-05-25,18347.704802366923,8.56928963705436,-0.611941014943978
2011-05-26,19142.66460872013,8.78215543424898,-0.6563092719751124
2011-05-27,21767.608135248294,8.52865846814728,-0.802812489051559
2011-05-28,21435.18768075271,8.34926911981298,-0.7842594552382828
2011-05-29,21801.83726812554,8.40095347223846,-0.8047228837071294
2011-05-30,22117.764465860066,8.77934246464056,-0.8223553966973315
2011-05-31,22547.416065944555,8.72157642197545,-0.8463350903548458
2011-06-01,23111.87356304679,9.62377723202805,-0.8778385640077709
2011-06-02,24606.103182243896,10.7027602279369,-0.9612344329287404
2011-06-03,19590.934431405138,14.2646467738165,-0.6813280849430634
2011-06-04,24513.693380365672,18.3127387258913,-0.9560768616790217
2011-06-05,29232.49416487983,16.5433423962595,-1.2194423355216324
2011-06-06,48336.44441705857,18.4020986440678,-2.285671053407366
2011-06-07,52708.87937113374,23.2378784628872,-2.529705174810642
2011-06-08,76825.45666852285,29.0299213267095,-3.8756983831343907
2011-06-09,91807.4121687257,28.7905440181181,-4.711870535675491
2011-06-10,97947.05859126116,24.0493992285213,-5.054536175344707
2011-06-11,96020.3066797448,14.7497466277031,-4.94700039383451
2011-06-12,129152.38993243773,18.8501447311514,-6.796166570519528
2011-06-13,137550.37999751087,19.5423291145529,-7.264874772839039
2011-06-14,152295.59190242612,19.2577355055523,-8.087833803657192
2011-06-15,155908.17756266746,19.4641426241964,-8.289459254201496
2011-06-16,158486.007761732,17.9293625423729,-8.433332984597243
2011-06-17,140418.47148192418,15.4363689129164,-7.424948551604047
2011-06-18,140869.5842247664,16.8754045353594,-7.450126033489908
2011-06-19,160309.8282258674,17.5107167913501,-8.535123961304118
2011-06-20,161556.47719328082,17.5107167913501,-8.604701871245922
2011-06-21,140613.49492519465,17.5107167913501,-7.435833190285109
2011-06-22,136295.54050537894,17.5107167913501,-7.194839733740483
2011-06-23,127454.50527404711,17.5107167913501,-6.701404316716694
2011-06-24,128128.4381481775,17.5107167913501,-6.739017824647764
2011-06-25,127080.12182459634,17.5107167913501,-6.680509246323594
2011-06-26,103742.23525390064,16.3613420157802,-5.3779762859690905
2011-06-27,110215.29050094642,16.7522858132671,-5.73925012230951
2011-06-28,109391.92981713392,16.9618353071303,-5.69329675692327
2011-06-29,106013.00207438646,16.8545683179427,-5.504712210406914
2011-06-30,57496.55719557688,16.1852627808299,-2.796914810567717
2011-07-01,55196.8501633956,15.4203573991818,-2.66856367647932
2011-07-02,57608.73377921273,15.38284406955,-2.8031756044542173
2011-07-03,54958.56670093197,15.4575505604909,-2.655264611766409
2011-07-04,45986.698669602,13.8527968123904,-2.154527161039747
2011-07-05,42367.36639850783,12.9648177147867,-1.9525251689872873
2011-07-06,43340.71540753735,14.7147835832846,-2.006849675293753
2011-07-07,38276.25751740401,14.7972891613092,-1.7241924043260737
2011-07-08,35029.25034569158,14.2990376969608,-1.5429706021354042
2011-07-09,30624.124070065143,14.3815006697838,-1.2971119143255219
2011-07-10,31594.688395850597,14.6229375511397,-1.3512810020297696
2011-07-11,30776.734347282298,14.3101554330801,-1.3056293914999026
2011-07-12,26579.963596939688,14.0212726215663,-1.0713994318669295
2011-07-13,25620.18988038821,13.9714545225015,-1.0178325891066269
2011-07-14,25622.66429049381,13.997974547633,-1.0179706907599284
2011-07-15,24495.38374845099,13.8063904056108,-0.955054965416539
2011-07-16,23865.74441486346,13.7130792992402,-0.9199135663593001
2011-07-17,22804.964159379277,13.2581353109293,-0.8607093516899066
2011-07-18,61206.63943472516,13.6305212504383,-3.003981735307356
2011-07-19,60526.78890727359,13.8247948386908,-2.9660379516045086
2011-07-20,69738.6212781585,13.6783305920514,-3.4801682800724
2011-07-21,68970.82744994195,13.6118084418469,-3.437316209257017
2011-07-22,69553.51360043841,13.6985473310929,-3.469837059603283
2011-07-23,68988.42904158797,13.6817183424898,-3.438298588411367
2011-07-24,69437.48922541465,13.992515176505,-3.463361512975906
2011-07-25,29648.586688467087,14.0334253787259,-1.2426652706784953
2011-07-26,29512.173857176873,13.8780323232028,-1.235051804547681
2011-07-27,19388.088255442977,13.878224755114,-0.6700068442954914
2011-07-28,21595.88890571128,13.4915910756867,-0.793228503984141
2011-07-29,21706.07786194566,13.5123163901227,-0.799378364509325
2011-07-30,22732.836334631316,13.5402806738749,-0.8566837571353911
2011-07-31,33100.00945607064,13.3729061022794,-1.4352959059034733
2011-08-01,33532.38960572006,13.0191138468732,-1.4594278852331077
2011-08-02,33727.50540483104,12.2141564389246,-1.4703176784737295
2011-08-03,33447.48080854322,9.28635691350088,-1.4546889596833643
2011-08-04,30534.730385410876,10.7685037481005,-1.292122678459755
2011-08-05,28782.83467629485,9.73015395967271,-1.1943459625898387
2011-08-06,27787.569433778175,6.964169735827,-1.138798268553954
2011-08-07,29544.883449587483,8.50179329222677,-1.2368773906865766
2011-08-08,25238.15180661017,7.77533763793104,-0.9965102992026613
2011-08-09,25774.824697523298,9.80249948100526,-1.0264630598018507
2011-08-10,25457.848289191028,10.0512531274109,-1.0087719883221393
2011-08-11,25250.392145518636,9.43841299473992,-0.9971934563868342
2011-08-12,20631.521454447273,9.45299328521333,-0.7394052759313624
2011-08-13,20164.62516653005,10.0040247445938,-0.7133468836156258
2011-08-14,18979.87357480464,10.8068207665108,-0.6472235869160649
2011-08-15,17623.33386454023,11.1306965499708,-0.5715124603195458
2011-08-16,16613.62089050448,10.9919655669199,-0.5151584102132887
2011-08-17,16841.69377272225,10.9639640561075,-0.5278876025311875
2011-08-18,16808.04355915914,10.8584714558738,-0.5260095184914805
2011-08-19,17961.570358243847,11.6704730432496,-0.5903900986227887
2011-08-20,18229.48940762516,11.4597317393337,-0.605343183233466
2011-08-21,17904.236397830115,11.3544813407364,-0.5871901784860477
2011-08-22,17060.609679875248,10.9208958246639,-0.5401057262138491
2011-08-23,16256.174648803282,10.9172450543542,-0.49520863841367474
2011-08-24,16635.279357577278,10.870444289889,-0.5163672114964559
2011-08-25,21044.99857624934,9.5460936735827,-0.7624822404143401
2011-08-26,18533.66528102576,8.12692016306254,-0.6223198318965197
2011-08-27,48145.16209627211,8.59649760666277,-2.274995214067641
2011-08-28,48218.94106343664,9.03086639976622,-2.279112962100292
2011-08-29,48628.18346934792,8.96115727060199,-2.301953578831352
2011-08-30,48687.42812641488,8.80994873816481,-2.305260138674329
2011-08-31,47828.80926428942,8.19915176446523,-2.257338945600026
2011-09-01,44573.32492991747,8.23428166510813,-2.075644016430148
2011-09-02,45284.59893534846,8.6214244377557,-2.1153416057174548
2011-09-03,10158.988665627909,8.44965344067796,-0.15491279866657715
2011-09-04,10368.136959011596,8.20347060227937,-0.1665857727771041
2011-09-05,11292.043066882228,7.5973325251315,-0.21815077435207186
2011-09-06,11791.066943277963,6.84653002893045,-0.24600227003229705
2011-09-07,12663.051734763192,7.16297027352426,-0.29466944168885645
2011-09-08,13422.423814905504,6.67818000029223,-0.33705147832109794
2011-09-09,13936.87457931114,4.98677704178843,-0.36576397870488636
2011-09-10,13534.686363778084,4.74284665517242,-0.34331707009510004
2011-09-11,37167.60862571587,5.85290397253068,-1.662316547722266
2011-09-12,37763.97658568091,6.09062947223846,-1.695601006535654
2011-09-13,39573.19091149696,5.80252327703098,-1.7965767861797277
2011-09-14,36601.90176066557,5.59743261016949,-1.6307433444077866
2011-09-15,35556.9799516321,4.86775518468732,-1.5724242205601136
2011-09-16,35857.6638080271,4.83116810052601,-1.5892059729443575
2011-09-17,35847.55563949811,4.775285635301,-1.5886418163469749
2011-09-18,10219.411390283349,5.23673227819988,-0.1582851087589982
2011-09-19,9744.229191461129,5.52037669199299,-0.13176426359742974
2011-09-20,9153.809283692784,6.14666555172414,-0.09881177717634207
2011-09-21,8846.70666496768,5.59706749795441,-0.08167178114932794
2011-09-22,8742.294150786945,5.47504877673875,-0.07584431511970645
2011-09-23,9197.926901689534,5.56342141963764,-0.10127406746981069
2011-09-24,9204.08453003875,5.45788968731736,-0.10161773671587421
2011-09-25,9887.481908765873,5.34115488135593,-0.1397594771050688
2011-09-26,9728.606850002165,4.87382608123904,-0.13089235025572366
2011-09-27,9540.340531672806,4.91115779251899,-0.12038483989458844
2011-09-28,7667.673665490973,4.76341532144945,-0.015867650234903604
2011-09-29,7233.51438474199,4.77766097837522,0.008363625870852893
2011-09-30,7207.223892068438,5.14368590999416,0.009830949535638372
2011-10-01,7414.477704089773,5.03407054471069,-0.0017362898756575987
2011-10-02,6672.385357735669,5.00706259672706,0.039681331116928176
2011-10-03,6731.4407569231635,5.02284486031561,0.036385334125272915
2011-10-04,6635.639064461273,4.95680562068966,0.0417322134029383
2011-10-05,6655.8415747972485,4.88506713091759,0.04060467190449119
2011-10-06,7789.00376207774,4.73016629573349,-0.022639319529316027
2011-10-07,7885.813975449532,4.27603575686733,-0.02804248632566371
2011-10-08,7486.745611448734,3.98125299415546,-0.005769702713865853
2011-10-09,7619.425931955564,4.11163464348334,-0.013174850139149352
2011-10-10,7621.475267586922,4.07496248392753,-0.013289227557112497
2011-10-11,7866.7940976626,4.00892449590883,-0.02698094985601174
2011-10-12,8052.048681389514,4.16623534248977,-0.03732036943584845
2011-10-13,7444.442610980608,4.03698109000584,-0.0034086897633267147
2011-10-14,6792.4068390941065,3.98628088544711,0.03298269819031871
2011-10-15,6698.958483737629,3.83733856049094,0.038198233134925486
2011-10-16,6564.428530960598,3.60974171654003,0.04570661214414754
2011-10-17,6620.3126103189525,2.58124672180012,0.04258761269649734
2011-10-18,6196.199746451935,2.42227473816482,0.06625817868471248
2011-10-19,5879.744191461637,2.21725471303331,0.08392018032370038
2011-10-20,5662.946334387211,2.35612350847458,0.0960200915011008
2011-10-21,5192.549196440682,2.57009230508475,0.12227387308392533
2011-10-22,5605.785011890567,3.15548613851549,0.09921037637903063
2011-10-23,5583.166102564328,3.14775092986558,0.10047278181730586
2011-10-24,4780.921691518853,2.52293599766219,0.14524760684190827
2011-10-25,4761.271810086078,2.80192383109293,0.1463443050435948
2011-10-26,4847.923014138497,2.7775052390415,0.14150813236828497
2011-10-27,4894.716082689972,3.04540782758621,0.13889651996200328
2011-10-28,5343.36905437319,3.17963943658679,0.11385632270128931
2011-10-29,5559.104503459131,3.56918896873174,0.10181570658551127
2011-10-30,5179.6407630965095,3.25740372296902,0.12299431792139556
2011-10-31,5026.460908657699,3.26509821274109,0.13154358431124022
2011-11-01,4999.914859615855,3.17100774284044,0.1330251710752965
2011-11-02,4785.597509681488,3.2558005666277,0.14498664031201242
2011-11-03,4764.63858646116,3.16831638515488,0.14615639868860406
2011-11-04,4515.068162415296,3.12011817182934,0.1600854107379457
2011-11-05,4033.319073562844,2.97781759789597,0.1869727668380899
2011-11-06,4008.291983109907,2.96272057685564,0.1883695775612021
