date,price,nvts,nvts_low,nvts_high
2016-01-01 00:00:00,430.89,43.42090489,60.80701568,116.1141061
2016-01-02 00:00:00,434.75,43.68993239,60.75271981,116.1207088
2016-01-03 00:00:00,432.76,43.0511798,60.69433027,116.1245098
2016-01-04 00:00:00,430.78,43.56225764,60.63500283,116.1232151
2016-01-05 00:00:00,434.17,43.60287952,60.57461574,116.1191831
2016-01-06 00:00:00,432.43,43.45246563,60.50731181,116.0975419
2016-01-07 00:00:00,429.26,45.82036885,60.44495415,116.0697578
2016-01-08 00:00:00,458.66,45.13272035,60.39488162,116.0730165
2016-01-09 00:00:00,452.64,44.55468976,60.34008252,116.072052
2016-01-10 00:00:00,448.47,44.52358925,60.28528949,116.0709665
2016-01-11 00:00:00,448.43,44.41111573,60.22785403,116.0654108
2016-01-12 00:00:00,447.98,44.02604353,60.16585841,116.0517407
2016-01-13 00:00:00,437.0,42.26960013,60.10561619,116.0535522
2016-01-14 00:00:00,432.63,42.12730939,60.04793482,116.0599201
2016-01-15 00:00:00,429.55,40.12962244,59.98706057,116.0724838
2016-01-16 00:00:00,363.75,37.41050084,59.91737634,116.0882482
2016-01-17 00:00:00,387.87,37.69366356,59.85152342,116.1072495
2016-01-18 00:00:00,380.16,37.6839685,59.78883737,116.129484
2016-01-19 00:00:00,385.49,37.15277638,59.72275417,116.1504604
2016-01-20 00:00:00,377.41,38.55188763,59.65680211,116.1629792
2016-01-21 00:00:00,420.35,40.48475641,59.59736924,116.1732695
2016-01-22 00:00:00,409.62,36.89728364,59.53017125,116.1931237
2016-01-23 00:00:00,381.5,37.9220368,59.46624869,116.2108619
2016-01-24 00:00:00,385.09,39.33918854,59.40722078,116.2264829
2016-01-25 00:00:00,403.19,38.60189809,59.3507585,116.2475598
2016-01-26 00:00:00,390.92,37.88895975,59.28999393,116.2678795
2016-01-27 00:00:00,391.66,38.14873809,59.2293552,116.2867208
2016-01-28 00:00:00,394.36,37.24822799,59.17544065,116.3138577
2016-01-29 00:00:00,379.82,36.40872971,59.11482771,116.3402694
2016-01-30 00:00:00,378.18,36.34146623,59.05344542,116.3660831
2016-01-31 00:00:00,376.6,36.65525955,58.99233369,116.3903384
2016-02-01 00:00:00,367.86,36.48815038,58.93071814,116.4146244
2016-02-02 00:00:00,371.99,37.15686483,58.86896067,116.4352393
2016-02-03 00:00:00,373.05,37.51465777,58.80830524,116.4548559
2016-02-04 00:00:00,368.46,37.98596757,58.74983376,116.4739871
2016-02-05 00:00:00,388.0,39.55799654,58.69625723,116.490197
2016-02-06 00:00:00,384.07,37.89794213,58.64190011,116.5122723
2016-02-07 00:00:00,375.29,38.51283501,58.59136403,116.5339479
2016-02-08 00:00:00,375.0,38.75720985,58.54861922,116.5570205
2016-02-09 00:00:00,371.55,38.68077767,58.50975196,116.5803165
2016-02-10 00:00:00,373.46,39.96079005,58.47299648,116.6006197
2016-02-11 00:00:00,379.14,39.41760564,58.43491194,116.6220238
2016-02-12 00:00:00,378.02,40.14045104,58.40013799,116.6416936
2016-02-13 00:00:00,382.62,41.10152128,58.37052019,116.6589349
2016-02-14 00:00:00,389.88,42.39807208,58.35045742,116.6717404
2016-02-15 00:00:00,405.08,42.84481554,58.32176519,116.685837
2016-02-16 00:00:00,399.21,42.49596487,58.29375384,116.7004021
2016-02-17 00:00:00,407.0,43.91605045,58.27218679,116.711843
2016-02-18 00:00:00,414.87,44.12705147,58.24914468,116.7232616
2016-02-19 00:00:00,420.53,43.52931358,58.22397673,116.7357698
2016-02-20 00:00:00,419.98,44.5332929,58.19847486,116.7467476
2016-02-21 00:00:00,435.19,45.85944197,58.18507511,116.7538656
2016-02-22 00:00:00,438.0,44.98045957,58.16585031,116.7634145
2016-02-23 00:00:00,436.76,42.5021756,58.13494963,116.7777641
2016-02-24 00:00:00,419.25,43.26170114,58.10457315,116.7906404
2016-02-25 00:00:00,423.79,42.98387059,58.08407923,116.8026022
2016-02-26 00:00:00,423.46,42.7211008,58.05769478,116.8161679
2016-02-27 00:00:00,430.0,43.62437917,58.02621774,116.8280358
2016-02-28 00:00:00,431.59,43.22222669,57.99305876,116.8403671
2016-02-29 00:00:00,431.89,43.91834859,57.96386589,116.8518111
2016-03-01 00:00:00,436.75,43.51596179,57.92979019,116.8631195
2016-03-02 00:00:00,433.66,42.45251675,57.89360011,116.8762337
2016-03-03 00:00:00,422.5,41.64362293,57.83638534,116.8736504
2016-03-04 00:00:00,420.06,40.49494566,57.77503835,116.8700732
2016-03-05 00:00:00,408.4,38.96788939,57.70886673,116.8664569
2016-03-06 00:00:00,399.17,39.76250999,57.64902314,116.8690517
2016-03-07 00:00:00,405.69,40.27561314,57.59767181,116.8793419
2016-03-08 00:00:00,412.37,41.37166946,57.55144566,116.8895688
2016-03-09 00:00:00,412.15,41.27954014,57.50329232,116.8983969
2016-03-10 00:00:00,412.84,42.31841146,57.45935992,116.9067477
2016-03-11 00:00:00,416.0,43.00972134,57.41781071,116.9144152
2016-03-12 00:00:00,420.11,42.02084292,57.37577493,116.9246874
2016-03-13 00:00:00,409.9,42.81465083,57.33470637,116.9330026
2016-03-14 00:00:00,412.85,43.2664517,57.29658135,116.9416094
2016-03-15 00:00:00,414.99,43.83490031,57.2550134,116.946078
2016-03-16 00:00:00,415.7,43.89657951,57.21300365,116.9498265
2016-03-17 00:00:00,416.64,44.4224451,57.17166964,116.9522697
2016-03-18 00:00:00,418.49,43.71056916,57.1297004,116.9563887
2016-03-19 00:00:00,407.96,43.59615991,57.08769482,116.9607134
2016-03-20 00:00:00,409.11,44.60293104,57.05099225,116.9657733
2016-03-21 00:00:00,411.81,44.93603272,57.01645246,116.9711435
2016-03-22 00:00:00,411.95,46.0119434,56.98526529,116.9756118
2016-03-23 00:00:00,416.39,46.40073009,56.95401444,116.9790874
2016-03-24 00:00:00,417.96,45.93983409,56.91650662,116.9792695
2016-03-25 00:00:00,415.17,46.44549759,56.87986538,116.9785816
2016-03-26 00:00:00,415.98,46.37762951,56.84453724,116.9791057
2016-03-27 00:00:00,416.96,46.52880889,56.82906639,116.9849227
2016-03-28 00:00:00,425.0,47.14895825,56.80943059,116.9902129
2016-03-29 00:00:00,422.86,46.78562018,56.79061411,116.9959446
2016-03-30 00:00:00,415.83,45.66427197,56.77583474,117.0023336
2016-03-31 00:00:00,413.74,45.78865639,56.76133367,117.0085461
2016-04-01 00:00:00,414.83,45.38703129,56.74150523,117.015874
2016-04-02 00:00:00,416.31,45.85906977,56.73010655,117.0211947
2016-04-03 00:00:00,419.13,45.78751833,56.71579407,117.027324
2016-04-04 00:00:00,418.51,45.53881581,56.69914072,117.0340956
2016-04-05 00:00:00,419.71,45.73320493,56.67950528,117.0409231
2016-04-06 00:00:00,421.66,45.82108414,56.6603516,117.0476045
2016-04-07 00:00:00,421.6,45.39862094,56.64138825,117.0547279
2016-04-08 00:00:00,419.95,44.79971233,56.62048257,117.0626581
2016-04-09 00:00:00,417.86,44.83589901,56.60267975,117.070193
2016-04-10 00:00:00,418.58,45.32187204,56.60258481,117.0702527
2016-04-11 00:00:00,420.75,45.27356977,56.5889224,117.0765077
2016-04-12 00:00:00,422.63,45.72138005,56.57553623,117.082347
2016-04-13 00:00:00,425.69,45.45099867,56.56233697,117.0883253
2016-04-14 00:00:00,423.87,45.47893444,56.5396602,117.0952155
2016-04-15 00:00:00,424.38,46.11401316,56.50602068,117.0967937
2016-04-16 00:00:00,429.45,46.05737785,56.47161995,117.0978819
2016-04-17 00:00:00,430.58,46.07281304,56.44249695,117.1019553
2016-04-18 00:00:00,427.31,45.85587971,56.41576286,117.1072746
2016-04-19 00:00:00,427.42,45.97823255,56.38435905,117.1102844
2016-04-20 00:00:00,435.95,46.87287824,56.35477379,117.1122355
2016-04-21 00:00:00,441.82,48.10937352,56.32784869,117.1130169
2016-04-22 00:00:00,451.0,47.60012885,56.30153887,117.1150521
2016-04-23 00:00:00,447.7,47.70759993,56.27405635,117.11623
2016-04-24 00:00:00,451.92,49.90839639,56.24883313,117.1143085
2016-04-25 00:00:00,460.03,50.00228144,56.23102784,117.1156329
2016-04-26 00:00:00,462.5,49.85803477,56.21215105,117.1167983
2016-04-27 00:00:00,467.55,50.08468445,56.19810968,117.1187405
2016-04-28 00:00:00,445.29,48.18152319,56.17961324,117.1220686
2016-04-29 00:00:00,449.98,48.50685843,56.16001459,117.1247459
2016-04-30 00:00:00,455.97,48.79986958,56.13997449,117.1268874
2016-05-01 00:00:00,448.84,48.81035619,56.11791695,117.1283102
2016-05-02 00:00:00,453.0,47.84075295,56.09494356,117.1308936
2016-05-03 00:00:00,443.84,48.15082384,56.07540495,117.1339341
2016-05-04 00:00:00,450.61,48.27452852,56.05602554,117.136822
2016-05-05 00:00:00,446.84,48.45428925,56.03613679,117.1393276
2016-05-06 00:00:00,449.37,49.31134195,56.01820704,117.1411973
2016-05-07 00:00:00,458.98,49.73707906,55.99732454,117.1414846
2016-05-08 00:00:00,459.02,49.70658557,55.97669937,117.1418939
2016-05-09 00:00:00,458.31,49.5408921,55.95295391,117.1410204
2016-05-10 00:00:00,460.66,49.02562771,55.92557902,117.1387773
2016-05-11 00:00:00,450.78,48.98567842,55.90143992,117.1385913
2016-05-12 00:00:00,452.84,48.67606786,55.87523465,117.1377554
2016-05-13 00:00:00,454.26,49.38307168,55.85093135,117.1366638
2016-05-14 00:00:00,455.82,49.28921833,55.82480996,117.134545
2016-05-15 00:00:00,456.31,49.6089152,55.79837624,117.1314846
2016-05-16 00:00:00,457.34,49.85511875,55.77117136,117.1272235
2016-05-17 00:00:00,454.0,49.60462954,55.74308444,117.1227225
2016-05-18 00:00:00,453.08,49.7774842,55.71534951,117.1180651
2016-05-19 00:00:00,452.99,49.19119703,55.68636707,117.1136294
2016-05-20 00:00:00,436.05,48.22438988,55.64733265,117.0999696
2016-05-21 00:00:00,442.52,48.48456294,55.6077199,117.0841901
2016-05-22 00:00:00,443.21,48.74929028,55.56296906,117.0564454
2016-05-23 00:00:00,438.47,49.11059472,55.5213281,117.0337389
2016-05-24 00:00:00,442.99,49.45463863,55.47889579,117.0074121
2016-05-25 00:00:00,444.1,49.86896511,55.43000478,116.9588795
2016-05-26 00:00:00,448.7,50.35312085,55.3801413,116.901912
2016-05-27 00:00:00,452.05,52.76867298,55.33606542,116.8494103
2016-05-28 00:00:00,469.98,55.92092256,55.29595728,116.7897041
2016-05-29 00:00:00,526.64,58.75786623,55.26217653,116.7373414
2016-05-30 00:00:00,511.3,59.99766849,55.22460772,116.6550487
2016-05-31 00:00:00,526.42,61.03549,55.18786422,116.5670448
2016-06-01 00:00:00,531.97,60.45844937,55.14935293,116.4709897
2016-06-02 00:00:00,538.37,59.78867791,55.10744661,116.3488345
2016-06-03 00:00:00,538.0,62.71034176,55.06960858,116.2209265
2016-06-04 00:00:00,567.88,65.49733747,55.03449068,116.0661568
2016-06-05 00:00:00,573.85,64.59574642,54.99747517,115.8589211
2016-06-06 00:00:00,573.91,65.43065703,54.96192653,115.6407784
2016-06-07 00:00:00,583.72,64.02079612,54.9255213,115.3759283
2016-06-08 00:00:00,578.07,63.95381683,54.89084878,115.0713679
2016-06-09 00:00:00,583.1,63.94086435,54.85716923,114.7529042
2016-06-10 00:00:00,574.32,63.09708645,54.82578596,114.380077
2016-06-11 00:00:00,577.95,63.64620951,54.78987841,114.1224757
2016-06-12 00:00:00,608.01,68.07896561,54.75941753,113.9315781
2016-06-13 00:00:00,665.85,74.3666149,54.73702624,113.7304449
2016-06-14 00:00:00,704.5,71.14476721,54.71082967,113.5444016
2016-06-15 00:00:00,685.19,71.13736789,54.6850765,113.3280147
2016-06-16 00:00:00,693.88,76.06629895,54.66515793,113.1263547
2016-06-17 00:00:00,765.0,73.71627747,54.64379578,112.8801607
2016-06-18 00:00:00,746.63,74.1082237,54.62333638,112.6286878
2016-06-19 00:00:00,751.96,74.59598342,54.60300432,112.3977812
2016-06-20 00:00:00,759.35,72.56501934,54.58047505,112.1648671
2016-06-21 00:00:00,724.04,62.32458574,54.5446054,111.9149442
2016-06-22 00:00:00,664.46,63.19510261,54.51048581,111.659193
2016-06-23 00:00:00,592.81,54.54403247,54.46229922,111.4216049
2016-06-24 00:00:00,622.08,61.82183019,54.42578002,111.1980306
2016-06-25 00:00:00,665.0,63.63832108,54.39189752,110.9921873
2016-06-26 00:00:00,660.44,61.25694579,54.3551135,110.7613111
2016-06-27 00:00:00,630.19,59.53996591,54.31717623,110.4908777
2016-06-28 00:00:00,651.85,60.55878241,54.28081385,110.2284299
2016-06-29 00:00:00,645.15,58.7148617,54.24262105,109.9470055
2016-06-30 00:00:00,635.99,61.54967591,54.21290722,109.5999276
2016-07-01 00:00:00,667.95,61.93091285,54.18438164,109.2500429
2016-07-02 00:00:00,675.63,64.17446018,54.16112758,108.8796817
2016-07-03 00:00:00,701.41,59.51380201,54.13120494,108.5084028
2016-07-04 00:00:00,656.97,60.90918177,54.10164646,108.1696298
2016-07-05 00:00:00,681.98,60.3805622,54.07272877,107.8154227
2016-07-06 00:00:00,668.0,61.42314697,54.04624095,107.455987
2016-07-07 00:00:00,673.76,57.81940776,54.0139296,107.104219
2016-07-08 00:00:00,638.5,57.6488086,53.98328003,106.7320849
2016-07-09 00:00:00,663.0,57.39526424,53.95258459,106.361265
2016-07-10 00:00:00,647.41,58.17528075,53.92276227,106.0017919
2016-07-11 00:00:00,648.35,57.90760335,53.8959153,105.6050824
2016-07-12 00:00:00,649.33,60.01094141,53.87367218,105.199923
2016-07-13 00:00:00,664.5,58.8939288,53.84994079,104.7975835
2016-07-14 00:00:00,652.87,58.54279183,53.82630954,104.3936955
2016-07-15 00:00:00,659.12,58.79454866,53.80447827,103.9800866
2016-07-16 00:00:00,663.19,58.43203896,53.78152572,103.5787582
2016-07-17 00:00:00,661.32,59.0606882,53.76152657,103.1617236
2016-07-18 00:00:00,679.58,59.18760267,53.74351687,102.7316049
2016-07-19 00:00:00,673.46,58.75590192,53.72679021,102.287187
2016-07-20 00:00:00,674.95,58.91385522,53.7099234,101.8531885
2016-07-21 00:00:00,667.5,58.23596481,53.69237468,101.4212329
2016-07-22 00:00:00,664.0,56.55166769,53.67272616,100.9888419
2016-07-23 00:00:00,649.75,57.10156122,53.65511871,100.5510907
2016-07-24 00:00:00,655.53,57.56474399,53.63524462,100.1511065
2016-07-25 00:00:00,661.48,57.41267714,53.61593997,99.74825222
2016-07-26 00:00:00,654.98,56.698531,53.59530518,99.35305665
2016-07-27 00:00:00,651.16,57.26432599,53.57608934,98.95836147
2016-07-28 00:00:00,655.37,57.18373258,53.55663349,98.57061897
2016-07-29 00:00:00,655.54,57.24447775,53.53681375,98.19360796
2016-07-30 00:00:00,654.88,57.07970287,53.51318099,97.86334352
2016-07-31 00:00:00,654.68,55.29626346,53.48927852,97.5067409
2016-08-01 00:00:00,623.91,53.05865294,53.46483029,97.11999293
2016-08-02 00:00:00,605.56,52.00859286,53.438193,96.74283335
2016-08-03 00:00:00,530.74,48.75198287,53.40455831,96.38400798
2016-08-04 00:00:00,564.01,48.85965139,53.37202041,96.02077218
2016-08-05 00:00:00,577.44,48.75740957,53.33828471,95.67418141
2016-08-06 00:00:00,572.72,48.42127089,53.3044591,95.32700599
2016-08-07 00:00:00,589.5,50.49523233,53.27528696,94.97524413
2016-08-08 00:00:00,592.56,50.25686198,53.24659707,94.61890202
2016-08-09 00:00:00,591.69,50.04609696,53.21858138,94.25665674
2016-08-10 00:00:00,584.98,49.96990074,53.19110066,93.89271041
2016-08-11 00:00:00,591.5,50.05756696,53.16102521,93.56403358
2016-08-12 00:00:00,586.01,49.63784072,53.12940145,93.24954695
2016-08-13 00:00:00,585.91,49.41159699,53.09414339,92.98087825
2016-08-14 00:00:00,583.34,48.052522,53.05186183,92.79838511
2016-08-15 00:00:00,567.34,48.31522719,53.01003,92.62377282
2016-08-16 00:00:00,565.69,49.20403026,52.97178969,92.40878684
2016-08-17 00:00:00,574.94,48.16180511,52.92998083,92.23863645
2016-08-18 00:00:00,570.92,48.73764351,52.8888794,92.10124876
2016-08-19 00:00:00,570.3,48.4009217,52.84761344,91.94178485
2016-08-20 00:00:00,572.84,48.88420798,52.80910957,91.73709692
2016-08-21 00:00:00,577.52,49.02668263,52.77244395,91.50838741
2016-08-22 00:00:00,577.24,49.56286593,52.73691919,91.28169699
2016-08-23 00:00:00,583.3,49.11335523,52.69928057,91.08404454
2016-08-24 00:00:00,581.98,48.8697971,52.66285144,90.86004419
2016-08-25 00:00:00,578.75,49.2361558,52.62687673,90.6444982
2016-08-26 00:00:00,575.75,49.73993647,52.59339705,90.40758533
2016-08-27 00:00:00,577.77,49.7965841,52.56016449,90.17295957
2016-08-28 00:00:00,567.2,50.09541418,52.52644023,89.95983998
2016-08-29 00:00:00,573.2,50.63484069,52.49471063,89.73385792
2016-08-30 00:00:00,571.5,50.99398937,52.4634418,89.51521217
2016-08-31 00:00:00,575.97,50.87355963,52.43044555,89.3304551
2016-09-01 00:00:00,570.76,50.4956205,52.39695032,89.14665684
2016-09-02 00:00:00,571.0,50.62139843,52.36384962,88.96387818
2016-09-03 00:00:00,572.0,52.97602887,52.33530105,88.77544169
2016-09-04 00:00:00,595.01,54.49078378,52.31081548,88.56225593
2016-09-05 00:00:00,603.95,54.29804731,52.28598769,88.35376472
2016-09-06 00:00:00,604.99,54.79299547,52.26179408,88.1525803
2016-09-07 00:00:00,608.16,54.98205899,52.23835712,87.9475398
2016-09-08 00:00:00,615.33,55.53858036,52.21543214,87.75358422
2016-09-09 00:00:00,625.06,56.33197208,52.2012163,87.46144794
2016-09-10 00:00:00,622.0,57.15395931,52.19005698,87.15453193
2016-09-11 00:00:00,621.65,56.04824623,52.17790377,86.84417816
2016-09-12 00:00:00,604.02,56.56593962,52.16652323,86.53880067
2016-09-13 00:00:00,608.01,57.17058184,52.15784329,86.21986861
2016-09-14 00:00:00,608.82,58.55277572,52.15123397,85.90599932
2016-09-15 00:00:00,608.99,59.27469942,52.14557528,85.59789653
2016-09-16 00:00:00,606.72,59.47097985,52.1389691,85.30683891
2016-09-17 00:00:00,607.04,59.71636307,52.13053476,85.04368167
2016-09-18 00:00:00,604.09,60.18446341,52.11754526,84.85309096
2016-09-19 00:00:00,607.31,61.39085458,52.10356645,84.72432369
2016-09-20 00:00:00,608.66,62.37296106,52.09228496,84.56146876
2016-09-21 00:00:00,605.5,61.73798472,52.08001765,84.40551165
2016-09-22 00:00:00,595.46,62.08211858,52.06825644,84.25158047
2016-09-23 00:00:00,594.08,62.43303486,52.06317113,84.00913251
2016-09-24 00:00:00,600.7,62.95969764,52.05606714,83.80411599
2016-09-25 00:00:00,599.33,63.21068922,52.04747584,83.62917314
2016-09-26 00:00:00,598.98,63.82708306,52.03914309,83.4658974
2016-09-27 00:00:00,606.79,63.9077566,52.03081038,83.30737641
2016-09-28 00:00:00,604.26,64.41255704,52.02145562,83.19145747
2016-09-29 00:00:00,603.85,64.84890313,52.0126347,83.07708218
2016-09-30 00:00:00,604.13,64.82614913,52.00521239,82.92908051
2016-10-01 00:00:00,608.38,66.1515212,51.99865675,82.7965998
2016-10-02 00:00:00,612.98,65.92058029,51.99127653,82.68283576
2016-10-03 00:00:00,608.6,66.56370334,51.98407779,82.60351528
2016-10-04 00:00:00,612.98,66.21022207,51.97821622,82.5671093
2016-10-05 00:00:00,607.18,66.57473018,51.97338438,82.53921438
2016-10-06 00:00:00,608.0,66.92890557,51.96838593,82.50742781
2016-10-07 00:00:00,609.41,67.61853034,51.9634188,82.47074207
2016-10-08 00:00:00,614.74,67.41862525,51.95720469,82.40609529
2016-10-09 00:00:00,614.46,67.53126266,51.95105765,82.33661733
2016-10-10 00:00:00,613.06,68.02186869,51.94541012,82.27365068
2016-10-11 00:00:00,614.77,69.57481575,51.94094843,82.21459011
2016-10-12 00:00:00,638.3,69.80269779,51.93680426,82.12983036
2016-10-13 00:00:00,635.16,70.09848197,51.93337909,82.02933207
2016-10-14 00:00:00,634.02,69.87598019,51.93059388,81.91046697
2016-10-15 00:00:00,638.2,70.61728865,51.92782455,81.80790674
2016-10-16 00:00:00,636.86,70.94224655,51.92475223,81.72514355
2016-10-17 00:00:00,638.97,70.48098328,51.92138504,81.64286076
2016-10-18 00:00:00,635.54,70.33324099,51.91857939,81.54036069
2016-10-19 00:00:00,635.95,70.03851305,51.91558114,81.43857815
2016-10-20 00:00:00,627.72,69.28281718,51.91171361,81.34673994
2016-10-21 00:00:00,628.89,69.3052928,51.90815653,81.2475858
2016-10-22 00:00:00,629.0,69.70167667,51.90479534,81.15453956
2016-10-23 00:00:00,653.25,71.93466718,51.90247493,81.11625802
2016-10-24 00:00:00,649.69,71.77526551,51.90005097,81.0755735
2016-10-25 00:00:00,643.93,72.07412393,51.89818931,81.04982582
2016-10-26 00:00:00,651.45,74.24635561,51.89698968,81.02349986
2016-10-27 00:00:00,674.63,74.68404069,51.89608017,81.00429075
2016-10-28 00:00:00,685.0,74.13614025,51.89481559,80.97566284
2016-10-29 00:00:00,685.91,77.88033842,51.89547428,80.99060575
2016-10-30 00:00:00,712.0,77.1032733,51.89537558,80.9878345
2016-10-31 00:00:00,697.23,77.60761891,51.89582366,80.99830086
2016-11-01 00:00:00,697.01,80.97143773,51.89752831,81.0434837
2016-11-02 00:00:00,726.6,79.9234546,51.89890824,81.07792601
2016-11-03 00:00:00,741.12,75.91614711,51.8993978,81.08572918
2016-11-04 00:00:00,683.69,75.53511152,51.89948886,81.08724182
2016-11-05 00:00:00,702.71,76.27524636,51.89929812,81.08296224
2016-11-06 00:00:00,703.48,78.08202199,51.89910892,81.0739112
2016-11-07 00:00:00,709.96,76.99113647,51.89892245,81.0686354
2016-11-08 00:00:00,703.23,76.81048076,51.89849443,81.05377859
2016-11-09 00:00:00,708.15,78.59131333,51.89850624,81.02010697
2016-11-10 00:00:00,721.5,77.49521109,51.89838834,80.97736653
2016-11-11 00:00:00,714.48,77.21881362,51.89835321,80.92792113
2016-11-12 00:00:00,716.2,76.53873211,51.90336046,80.78475327
2016-11-13 00:00:00,702.28,75.81127024,51.9077458,80.64425366
2016-11-14 00:00:00,700.38,75.83765044,51.90909071,80.55027489
2016-11-15 00:00:00,705.03,76.99755296,51.9091724,80.49952113
2016-11-16 00:00:00,711.73,78.89583128,51.91040041,80.43898406
2016-11-17 00:00:00,739.42,78.56741341,51.91141815,80.38078183
2016-11-18 00:00:00,736.84,79.09502731,51.91173737,80.34717603
2016-11-19 00:00:00,748.98,78.52850263,51.91215766,80.30511357
2016-11-20 00:00:00,750.71,79.29151587,51.91215683,80.30502038
2016-11-21 00:00:00,727.09,77.25111739,51.91207619,80.30205456
2016-11-22 00:00:00,736.97,78.18742217,51.911986,80.29610122
2016-11-23 00:00:00,749.26,77.07675903,51.91178558,80.2625017
2016-11-24 00:00:00,740.17,75.74781923,51.91153217,80.20976369
2016-11-25 00:00:00,735.64,75.15611784,51.91126174,80.14924728
2016-11-26 00:00:00,737.07,75.04664694,51.91084833,80.09279512
2016-11-27 00:00:00,729.91,74.73721035,51.91011386,80.04575969
2016-11-28 00:00:00,727.31,74.39518396,51.90948604,79.98760156
2016-11-29 00:00:00,729.45,74.13441373,51.90877847,79.9286556
2016-11-30 00:00:00,730.02,74.90781599,51.90836293,79.87354865
2016-12-01 00:00:00,742.05,75.23114292,51.90785101,79.82982046
2016-12-02 00:00:00,750.81,77.07563006,51.90778415,79.79600528
2016-12-03 00:00:00,769.99,76.04638209,51.90736832,79.76913667
2016-12-04 00:00:00,762.97,76.2027012,51.90706358,79.75713506
2016-12-05 00:00:00,762.0,74.83450234,51.90633594,79.72947489
2016-12-06 00:00:00,750.59,74.69061413,51.90557516,79.7018557
2016-12-07 00:00:00,758.99,75.33429567,51.90503518,79.68195307
2016-12-08 00:00:00,766.48,74.85529268,51.90489203,79.6790269
2016-12-09 00:00:00,767.28,74.43619305,51.90542326,79.68682427
2016-12-10 00:00:00,769.08,74.951323,51.90645829,79.70155046
2016-12-11 00:00:00,772.28,74.11243068,51.90734567,79.71282692
2016-12-12 00:00:00,768.19,75.13557443,51.90830741,79.72714992
2016-12-13 00:00:00,777.99,74.76207757,51.90910096,79.73864771
2016-12-14 00:00:00,778.49,74.11021475,51.90926737,79.74115477
2016-12-15 00:00:00,777.09,73.6953409,51.91028804,79.75288854
2016-12-16 00:00:00,775.88,73.25570956,51.91354849,79.77876703
2016-12-17 00:00:00,781.32,73.82128977,51.91840081,79.81382859
2016-12-18 00:00:00,787.28,73.52843718,51.92476957,79.85296093
2016-12-19 00:00:00,788.67,73.23167622,51.92986904,79.88652958
2016-12-20 00:00:00,791.03,72.87834995,51.93264432,79.90842121
2016-12-21 00:00:00,801.51,74.75386078,51.93811885,79.94940681
2016-12-22 00:00:00,834.97,78.0952383,51.94250086,80.00217202
2016-12-23 00:00:00,860.18,82.02422359,51.94625456,80.07816721
2016-12-24 00:00:00,913.93,79.36868639,51.95211491,80.1450054
2016-12-25 00:00:00,892.6,76.52599659,51.95832795,80.19642203
2016-12-26 00:00:00,890.99,78.93464563,51.96321605,80.25561382
2016-12-27 00:00:00,896.82,80.74333687,51.9702569,80.33525362
2016-12-28 00:00:00,930.34,81.60455168,51.97704594,80.41979787
2016-12-29 00:00:00,975.89,81.01162454,51.98474273,80.50258816
2016-12-30 00:00:00,970.35,78.82795383,51.99294927,80.57207514
2016-12-31 00:00:00,958.12,79.99737432,51.99895514,80.64114107
2017-01-01 00:00:00,964.84,81.03411874,52.0058806,80.72035719
2017-01-02 00:00:00,997.36,83.85529813,52.01221677,80.81847955
2017-01-03 00:00:00,1013.42,83.32791959,52.02583234,80.92865079
2017-01-04 00:00:00,1037.83,87.37316728,52.04525426,81.07567024
2017-01-05 00:00:00,1109.16,75.47370295,52.06176032,81.13775326
2017-01-06 00:00:00,999.65,68.49869885,52.07060526,81.16272843
2017-01-07 00:00:00,891.95,62.85530461,52.07180372,81.1653361
2017-01-08 00:00:00,906.16,68.68556995,52.08183827,81.19237281
2017-01-09 00:00:00,910.49,68.28946294,52.09012289,81.21586202
2017-01-10 00:00:00,896.92,68.51102459,52.1021992,81.24437557
2017-01-11 00:00:00,903.66,59.22206572,52.10619494,81.24823571
2017-01-12 00:00:00,780.92,59.34214077,52.11181783,81.25315649
2017-01-13 00:00:00,805.52,59.30495095,52.13517449,81.2540831
2017-01-14 00:00:00,825.0,60.47069335,52.18466989,81.22860266
2017-01-15 00:00:00,819.55,59.66546246,52.21412561,81.22510267
2017-01-16 00:00:00,822.01,60.4537764,52.24556608,81.22198177
2017-01-17 00:00:00,830.56,65.18106916,52.28589864,81.22655204
2017-01-18 00:00:00,906.6,64.14323011,52.31931425,81.23402584
2017-01-19 00:00:00,885.44,64.51688687,52.3507087,81.24457433
2017-01-20 00:00:00,903.1,64.31483708,52.38498802,81.25164147
2017-01-21 00:00:00,895.64,66.24739079,52.41485197,81.26976345
2017-01-22 00:00:00,921.99,64.85778414,52.43989516,81.28567251
2017-01-23 00:00:00,922.33,65.79006341,52.46590969,81.30430031
2017-01-24 00:00:00,919.97,64.95369054,52.48499612,81.32257813
2017-01-25 00:00:00,883.59,63.70686025,52.5020316,81.33741221
2017-01-26 00:00:00,893.14,64.09612583,52.51307172,81.35232144
2017-01-27 00:00:00,915.05,65.21692182,52.52873975,81.37139645
2017-01-28 00:00:00,918.01,65.27954889,52.55487344,81.38778304
2017-01-29 00:00:00,918.62,65.18864783,52.58130879,81.40357507
2017-01-30 00:00:00,912.19,65.65450268,52.61224796,81.41784126
2017-01-31 00:00:00,920.0,66.71593955,52.64730115,81.43271118
2017-02-01 00:00:00,964.1,68.7769739,52.68013854,81.45813411
2017-02-02 00:00:00,983.42,71.78755818,52.71035269,81.49907455
2017-02-03 00:00:00,1008.67,71.87264648,52.74479629,81.53752269
