timestamp,mvrv_z,price
1537228800000,-0.4381882075641607,6369.18712761
1537315200000,-0.43519784246928805,6394.89073566
1537401600000,-0.4343172047617022,6523.44829872
1537488000000,-0.4226423459177016,6734.95239431
1537574400000,-0.41258316190060373,6722.22113413
1537660800000,-0.40140878998140245,6707.26095584
1537747200000,-0.3849040290096397,6595.41332528
1537833600000,-0.37993241022711394,6444.41067269
1537920000000,-0.3740514102283124,6498.32602721
1538006400000,-0.36525956755878325,6680.71461176
1538092800000,-0.3693166716481767,6642.0772968
1538179200000,-0.37374147978459027,6601.9553879
1538265600000,-0.37763209926229224,6627.99449465
1538352000000,-0.37737180211555793,6587.61149413
1538438400000,-0.37180385029207436,6556.09866089
1538524800000,-0.37106326589128014,6502.59044747
1538611200000,-0.3763731426748956,6576.20339269
1538697600000,-0.3774197122445914,6622.48483682
1538784000000,-0.3789218601815031,6589.05284411
1538870400000,-0.37865906712478664,6602.94525849
1538956800000,-0.3753215503097515,6652.22623715
1539043200000,-0.37109022045017176,6640.64745929
1539129600000,-0.36711521079528914,6585.17755768
1539216000000,-0.38305517080148344,6249.09003203
1539302400000,-0.39986376439410154,6273.19669603
1539388800000,-0.4141781362041666,6289.0009018
1539475200000,-0.4302038970517816,6292.23246896
1539561600000,-0.43151090554966726,6605.26103468
1539648000000,-0.4321097627044163,6600.67720695
1539734400000,-0.4326189909696686,6546.16332001
1539820800000,-0.42036074105646826,6474.64724903
1539907200000,-0.4101172441305013,6466.010535
1539993600000,-0.39819042588454767,6489.46975308
1540080000000,-0.38637952350594684,6482.34812955
1540166400000,-0.3905711845812402,6491.98212347
1540252800000,-0.39545047475784234,6475.72971532
1540339200000,-0.39651260883476136,6495.42836241
1540425600000,-0.3950006861829099,6481.17082835
1540512000000,-0.3923717034147715,6477.84565348
1540598400000,-0.39245337604130637,6480.28670898
1540684800000,-0.39183977442727697,6486.38627137
1540771200000,-0.39930642105320946,6332.78870464
1540857600000,-0.4056499992752069,6334.7409058
1540944000000,-0.4143281331166039,6317.75009974
1541030400000,-0.41865008156151706,6375.52621667
1541116800000,-0.423234700020897,6390.638615
1541203200000,-0.42894842912312775,6361.25774213
1541289600000,-0.4379009465010914,6376.12939278
1541376000000,-0.43325758144178556,6427.46426537
1541462400000,-0.4272362022049698,6455.27908945
1541548800000,-0.4166534815111533,6520.93366356
1541635200000,-0.41335763535493947,6457.20299168
1541721600000,-0.413620509428827,6387.24987785
1541808000000,-0.41225179041472454,6407.74044747
1541894400000,-0.4086556347366533,6408.83301083
1541980800000,-0.4112269338385945,6373.10496784
1542067200000,-0.4166376595235165,6357.23195512
1542153600000,-0.4605315823840546,5722.33950975
1542240000000,-0.5026581346926589,5645.59292107
1542326400000,-0.5448875284284868,5574.75499615
1542412800000,-0.5884742658748335,5554.80989136
1542499200000,-0.6277272433225033,5622.02160278
1542585600000,-0.7118910273719357,4875.14239003
1542672000000,-0.828149056493538,4415.07400339
1542758400000,-0.8927305553607063,4602.16771504
1542844800000,-0.9729643009478828,4368.73234691
1542931200000,-1.0504946988236323,4346.01843265
1543017600000,-1.1623266680843052,3883.35938868
1543104000000,-1.2673387497783122,4015.13130391
1543190400000,-1.3467049869462038,3775.08662841
1543276800000,-1.387832528703141,3813.57141959
1543363200000,-1.4079475895061624,4260.82825547
1543449600000,-1.4082790515396824,4274.74204089
1543536000000,-1.4288221201172193,4016.44911794
1543622400000,-1.3987467524234565,4215.68477834
1543708800000,-1.384750470479699,4138.38283552
1543795200000,-1.3709620529750945,3892.75933911
1543881600000,-1.3564900900437213,3996.74820738
1543968000000,-1.3962349174788784,3753.99482663
1544054400000,-1.4574285783547207,3521.10172384
1544140800000,-1.5072188753329476,3419.93720035
1544227200000,-1.5648892886478436,3476.11471452
1544313600000,-1.603748245390864,3616.21025798
1544400000000,-1.6320659817122654,3505.47968254
1544486400000,-1.6725149311245737,3423.51948812
1544572800000,-1.689936046266715,3481.23667359
1544659200000,-1.7038428899465674,3312.00352486
1544745600000,-1.712705665768063,3242.19413359
1544832000000,-1.7305185115896453,3237.05708474
1544918400000,-1.7590624322858799,3255.22013802
1545004800000,-1.7492476682567104,3545.35139009
1545091200000,-1.7178818220244043,3695.4306338
1545177600000,-1.688424734788788,3747.42985778
1545264000000,-1.6112770943614696,4132.2252904
1545350400000,-1.5474420426597761,3894.39321098
1545436800000,-1.4726523817771018,4012.16458122
1545523200000,-1.401566528966999,3998.52858546
1545609600000,-1.350182212228653,4080.47896096
1545696000000,-1.3381288315103894,3815.49060966
1545782400000,-1.3267196962521843,3855.93115879
1545868800000,-1.365288693589761,3659.30990152
1545955200000,-1.3602586981872682,3926.3291364
1546041600000,-1.3613852923815113,3827.77729964
1546128000000,-1.3693430388084746,3867.27236149
1546214400000,-1.396803929487636,3741.29679518
1546300800000,-1.3908987830769335,3840.95924899
1546387200000,-1.3804452058265169,3943.28984335
1546473600000,-1.3605466645243471,3836.55804793
1546560000000,-1.3642365349110839,3858.23828002
1546646400000,-1.3722332083603104,3841.06117029
1546732800000,-1.3526911815544251,4076.20331956
1546819200000,-1.327343556374498,4024.46206645
1546905600000,-1.3101989336771154,4033.55475363
1546992000000,-1.3014268717865571,4035.71294082
1547078400000,-1.3131585934987235,3679.79347408
1547164800000,-1.3242430299220485,3686.21992857
1547251200000,-1.3360810327568642,3660.89928219
1547337600000,-1.3779303586566238,3552.00916983
1547424000000,-1.4011330710469252,3706.05222041
1547510400000,-1.4323062357881808,3629.3994895
1547596800000,-1.4619074128687912,3656.46477524
1547683200000,-1.4601056836941146,3679.8126213
1547769600000,-1.4632848955853905,3653.6664613
1547856000000,-1.4577938525690237,3729.0822985
1547942400000,-1.4533881390485148,3602.94669388
1548028800000,-1.4655273801959214,3577.02585978
1548115200000,-1.4673332851278196,3605.04565371
1548201600000,-1.4726629018002573,3585.12306636
1548288000000,-1.4785789475680482,3605.01000288
1548374400000,-1.4819229596033165,3602.06803677
1548460800000,-1.491976616779338,3601.75215591
1548547200000,-1.4919529974741406,3586.69221638
1548633600000,-1.4992713360103136,3472.33980503
1548720000000,-1.5125260190974963,3447.03376969
1548806400000,-1.5199428005838578,3485.3190571
1548892800000,-1.5307160082551126,3457.19185903
1548979200000,-1.5393353991983123,3488.65467674
1549065600000,-1.5444682303006207,3526.76852089
1549152000000,-1.5541950996462186,3461.49672071
1549238400000,-1.5540572250150524,3456.78537352
1549324800000,-1.5514111721192414,3460.72479577
1549411200000,-1.5570855947527629,3412.83264537
1549497600000,-1.5619938203117125,3400.6012536
1549584000000,-1.5447324418314052,3661.6593387
1549670400000,-1.5303496321296033,3671.81055872
1549756800000,-1.508444708664809,3684.24956988
1549843200000,-1.4904854212229992,3648.09335231
1549929600000,-1.472130785087246,3653.99110555
1550016000000,-1.4505731963177948,3631.34329385
1550102400000,-1.4291058126658283,3616.36968624
1550188800000,-1.4319005942880632,3623.22451873
1550275200000,-1.434288466013525,3631.0060736
1550361600000,-1.4341950131797685,3677.11835448
1550448000000,-1.4093496524175146,3915.15393
1550534400000,-1.3822272229702244,3946.15354458
1550620800000,-1.3500797323245812,3996.90234514
1550707200000,-1.320676888854391,3952.2103642
1550793600000,-1.2873050729123272,4002.2913313
1550880000000,-1.2436015022192706,4145.9880905
1550966400000,-1.2299600287615924,3814.93757504
1551052800000,-1.2321970267391087,3884.93555836
1551139200000,-1.2398808091871805,3857.56107734
1551225600000,-1.2517624483114038,3851.0235527
1551312000000,-1.259392004086712,3855.67378101
1551398400000,-1.2703980945057392,3861.87069318
1551484800000,-1.292845913772337,3867.57418178
1551571200000,-1.2914234415361798,3845.59431118
1551657600000,-1.3016361644416103,3761.00685915
1551744000000,-1.2973359359154553,3894.06747372
1551830400000,-1.29182174874534,3905.40722269
1551916800000,-1.286246751053249,3911.06208338
1552003200000,-1.2825251330997065,3898.25616475
1552089600000,-1.2734428538391713,3960.96525724
1552176000000,-1.2632364342622953,3953.83492806
1552262400000,-1.2495472861997228,3906.12986299
1552348800000,-1.2474246211030906,3911.29620526
1552435200000,-1.245889104350814,3906.54189115
1552521600000,-1.2446902890605878,3913.51736755
1552608000000,-1.238559116541692,3958.66898443
1552694400000,-1.2301105125655325,4048.90849948
1552780800000,-1.2225343384971763,4028.84888287
1552867200000,-1.2117609830390532,4034.67408291
1552953600000,-1.1977048665534151,4070.48878613
1553040000000,-1.182862198678438,4086.37824344
1553126400000,-1.1726521552407867,4031.48944687
1553212800000,-1.166476214390764,4023.91043451
1553299200000,-1.1673375010267217,4036.5766927
1553385600000,-1.1681534146333363,4018.86969869
1553472000000,-1.173638707199684,3963.78397879
1553558400000,-1.1809873958656563,3985.08080287
1553644800000,-1.1810093496146752,4086.67786266
1553731200000,-1.1778702705376918,4069.10714977
1553817600000,-1.1731005181104024,4098.37454059
1553904000000,-1.1685610223723226,4096.91963725
1553990400000,-1.1613571841958332,4104.234233128829
1554076800000,-1.1456281178753012,4157.46569937
1554163200000,-1.0799702141183425,4886.74969679
1554249600000,-1.0144348885514434,4971.30774104
1554336000000,-0.9532709473912734,4922.79878778
